moves,comment,good
1. d4 Nf6,"Although this game is interesting in every part,
its main feature is in the exceptional conclusion, where three consecutive
sacrifices for Black can be considered as the solution of a chess problem
(Tartakower).",False
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6,"With a right decision, Black withhold himself from castling too quickly,
since this would favor the possibility of an attack for White, who has already
his forces towards the kingside. (Tartakower)",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5,"Since Black has already decided to castle, his attack on the
kingside is made easier by the presence of this Bishop. (Le Lionnais)",False
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O,"Now we can imagine our Mario putting his wrist watch on the table,
taking his jacket off (even if it was not so polite at that time) and prepare
himself to his best fist fight in his lifetime.",False
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4,White begins a counterplay on the queenside.,False
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3,"To prevent the ""g"" pawn from advancing. But the
price is the creation of a hole in g3. (Le Lionnais) Without irony, but the
presence of holes (on the chessboard) excites a certain imagination.",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5,"! - White has understood that it is more coonvenient for him to attack
as soon as possible and makes a plan which, even if insufficient, it is still
valuable. (Le Lionnais). The chances allowed by this pawn sacrifice are
remarkable. (Tartakower)",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5 dxc5 20. d5 Nf4 21. Nc4 Rh6,"! - Preparing a
countersacrifice to stop the impetuousness of White. (Tartakower)",False
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5 dxc5 20. d5 Nf4 21. Nc4 Rh6 22. Rf2,"With the aim to bring this Rook in b2 and strenghten the attack on the ""b""file.",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5 dxc5 20. d5 Nf4 21. Nc4 Rh6 22. Rf2 f5,"The threat to break into the opponent's field with 23...g4, forces
White to counterplay in the center. (Tartakower)",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5 dxc5 20. d5 Nf4 21. Nc4 Rh6 22. Rf2 f5 23. d6 Rxd6,"!! - There is
no good attack if we don't secure before with a defensive precaution. This
quality sacrifice eliminates the white piece which had the most attaccking
capabilities, given its position. (Le Lionnais)",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5 dxc5 20. d5 Nf4 21. Nc4 Rh6 22. Rf2 f5 23. d6 Rxd6 24. Nxd6+ Qxd6 25. Bc4 Rf8 26. exf5 Rxf5 27. Rd2,"Bogoljubov shows himeself too optimistic. He declines the
queen exchange because he thinks he can win. (Le Lionnais) Please, don't tell
us that Efim Dmitrjevic, at this point of the game, still thought he could win.
We can believe that it was not clear to him what the outcome of the game would
be, but we swear that he declined the queen exchange for a insane and
masochist curiosity to know if and how that small italian (maybe he considered
him almost like an ant compared to him?) could bring his attack to an end. He
did not know yet, that even an ant, when he is mad, can be dangerous.",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5 dxc5 20. d5 Nf4 21. Nc4 Rh6 22. Rf2 f5 23. d6 Rxd6 24. Nxd6+ Qxd6 25. Bc4 Rf8 26. exf5 Rxf5 27. Rd2 Qe7 28. Qb3 Rf8 29. Bd3 e4 30. Bxe4 Bxe4 31. fxe4 Qxe4 32. Qc2 Qc6,"This time it is our hero who declines
the queen exchange because he feels already in the air the scent of a
""ukrainian steak"".",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5 dxc5 20. d5 Nf4 21. Nc4 Rh6 22. Rf2 f5 23. d6 Rxd6 24. Nxd6+ Qxd6 25. Bc4 Rf8 26. exf5 Rxf5 27. Rd2 Qe7 28. Qb3 Rf8 29. Bd3 e4 30. Bxe4 Bxe4 31. fxe4 Qxe4 32. Qc2 Qc6 33. c4,To protect the third rank with Rb1-b3. (Le Lionnais),True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5 dxc5 20. d5 Nf4 21. Nc4 Rh6 22. Rf2 f5 23. d6 Rxd6 24. Nxd6+ Qxd6 25. Bc4 Rf8 26. exf5 Rxf5 27. Rd2 Qe7 28. Qb3 Rf8 29. Bd3 e4 30. Bxe4 Bxe4 31. fxe4 Qxe4 32. Qc2 Qc6 33. c4 g4,The smashing!,True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5 dxc5 20. d5 Nf4 21. Nc4 Rh6 22. Rf2 f5 23. d6 Rxd6 24. Nxd6+ Qxd6 25. Bc4 Rf8 26. exf5 Rxf5 27. Rd2 Qe7 28. Qb3 Rf8 29. Bd3 e4 30. Bxe4 Bxe4 31. fxe4 Qxe4 32. Qc2 Qc6 33. c4 g4 34. Bxh4 gxh3 35. g3 Ne5,!!,False
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bxc3+ 6. bxc3 Bb7 7. e3 d6 8. Bd3 Nbd7 9. O-O Qe7 10. Nd2 h6 11. Bh4 g5 12. Bg3 O-O-O 13. a4 a5 14. Rb1 Rdg8 15. f3 h5 16. e4 h4 17. Be1 e5 18. h3 Nh5 19. c5 dxc5 20. d5 Nf4 21. Nc4 Rh6 22. Rf2 f5 23. d6 Rxd6 24. Nxd6+ Qxd6 25. Bc4 Rf8 26. exf5 Rxf5 27. Rd2 Qe7 28. Qb3 Rf8 29. Bd3 e4 30. Bxe4 Bxe4 31. fxe4 Qxe4 32. Qc2 Qc6 33. c4 g4 34. Bxh4 gxh3 35. g3 Ne5 36. Rb3,"Now two blows follow, and a checkmate worthy of Anderssen and Stamma
(Le Lionnais)",False
