moves,comment,good
1. d4 f5,The Dutch Defense. Black accepts a somewhat weakened pawn position for kingside attacking chances.,True
1. d4 f5 2. e4,The Staunton Gambit. White gives up a pawn for strong attacking possibilities.,False
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3,"The main idea of the gambit: If 4... exf3 5. Nxf3 White has strong pressure on the center and a lead in development while Black has weaknesses due to the missing f pawn. Nonetheless, it is sound to accept the gambit.",False
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6,Black prefers to give back the pawn to playing a defensive game.,False
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4,White is controlling the center. Black must find a way to contest it.,False
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6,"It is very unusual to block the d pawn in this way. However, it is the only active move in this position.",True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5,Pinning the knight and planning Nd5.,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3,White hopes to be able to use the open g file to attack the Black king.,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7,Breaking the pin and threatening 12... Nxd5 13. Bxe7 Nxe7 winning a piece.,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2,"If Black plays passively, White will gain a huge advantage by castling queenside and using the open g file for an attack.",True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5,Taking advantage of the fact that White hasn't yet castled and that the e pawn is pinned.,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O,White was faced with the choice of a passive defense and sacrificing a pawn for an attack. He chose the latter.,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O dxe4 15. fxe4 Qxe4 16. Bxf6,If now 16... Qxh1 then 17. Bc4+ wins the queen.,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O dxe4 15. fxe4 Qxe4 16. Bxf6 Rxf6 17. Bg2,White gains time attacking Black's exposed queen.,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O dxe4 15. fxe4 Qxe4 16. Bxf6 Rxf6 17. Bg2 Qe8,To prevent 18. Qd8+,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O dxe4 15. fxe4 Qxe4 16. Bxf6 Rxf6 17. Bg2 Qe8 18. Rhe1,White controls most of the board now.,False
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O dxe4 15. fxe4 Qxe4 16. Bxf6 Rxf6 17. Bg2 Qe8 18. Rhe1 Qf8,Black now threatens 19... Bg4 trapping White's rook on d1 and freeing his own rook on a8 to defend the back rank.,False
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O dxe4 15. fxe4 Qxe4 16. Bxf6 Rxf6 17. Bg2 Qe8 18. Rhe1 Qf8 19. Qd5+ Kh8 20. Qd8,Threatening Re8 winning the queen. If 20... Qxd8 21. Rxd8+ Kh2 22. Ree8 winning the bishop.,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O dxe4 15. fxe4 Qxe4 16. Bxf6 Rxf6 17. Bg2 Qe8 18. Rhe1 Qf8 19. Qd5+ Kh8 20. Qd8 Bg4,At last Black's queen rook and queen bishop are in the game.,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O dxe4 15. fxe4 Qxe4 16. Bxf6 Rxf6 17. Bg2 Qe8 18. Rhe1 Qf8 19. Qd5+ Kh8 20. Qd8 Bg4 21. Qxf8+ Raxf8 22. Rd4,White is threatening 23. Rxg4 and 23. Bxb7,True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O dxe4 15. fxe4 Qxe4 16. Bxf6 Rxf6 17. Bg2 Qe8 18. Rhe1 Qf8 19. Qd5+ Kh8 20. Qd8 Bg4 21. Qxf8+ Raxf8 22. Rd4 Bc8,"Holding onto the material. Once the queen rook is developed, c8 is not such a bad place for the bishop.",True
1. d4 f5 2. e4 fxe4 3. Nc3 Nf6 4. f3 Nc6 5. fxe4 e5 6. dxe5 Nxe5 7. Nf3 Bd6 8. Bg5 h6 9. Bh4 O-O 10. Nd5 Nxf3+ 11. gxf3 Be7 12. Nxe7+ Qxe7 13. Qd2 d5 14. O-O-O dxe4 15. fxe4 Qxe4 16. Bxf6 Rxf6 17. Bg2 Qe8 18. Rhe1 Qf8 19. Qd5+ Kh8 20. Qd8 Bg4 21. Qxf8+ Raxf8 22. Rd4 Bc8 23. Re7,Rooks on the seventh rank are very powerful.,False
