moves,comment,good
1. c4 Nf6 2. Nc3 g6 3. g3 Bg7 4. Bg2 O-O,"A key question for White now is how does he intend to use Bc1 and where does he expect the fight to occur. If he wishes to stay within English Opening lines then he might delay a bit with d2-d3, but if he intends e2-e3, Ng1-e2, d2-d4 then that wouldn't do. If he intends e2-e4, d2-d3, Ng1-e2, h2-h3, Bc1-e3, Qd1-d2 then that choice has to be made within the next move or two. If he is interested in switching to a Regular King's Indian Defense with d2-d4 then he could delay a move, but not much longer. It's not the easiest choice to make because Black hasn't already committed his central and queen-side pawns & pieces to any particular formation (a goal of the KID) and Black will usually endeavor to choose the set-up which best challenges whatever White starts with.",True
1. c4 Nf6 2. Nc3 g6 3. g3 Bg7 4. Bg2 O-O 5. d4,It's interesting that this position for White can just as easily be played against a Tarrasch Defense or a Queen's Indian Defense or a Benko Gambit.,False
1. c4 Nf6 2. Nc3 g6 3. g3 Bg7 4. Bg2 O-O 5. d4 d6 6. Nf3 Nc6,Shirov has been playing this move (Panno) against the Saemisch Variation too (with mixed results) .,True
1. c4 Nf6 2. Nc3 g6 3. g3 Bg7 4. Bg2 O-O 5. d4 d6 6. Nf3 Nc6 7. O-O a6,"The general idea appears to be to expand on the queen-side to pressure the weak Pc4, though at this early point Black might even have in mind ...e5 and ...Nd4.",True
1. c4 Nf6 2. Nc3 g6 3. g3 Bg7 4. Bg2 O-O 5. d4 d6 6. Nf3 Nc6 7. O-O a6 8. Re1 Na5 9. Qa4 b6,"This move might just be a way of defending Na5 without committing to ...c5 (yet) , but it could also be a way of offering a light square bishop trade by ...Bc8-b7 (if White opens the diagonal further) .",True
1. c4 Nf6 2. Nc3 g6 3. g3 Bg7 4. Bg2 O-O 5. d4 d6 6. Nf3 Nc6 7. O-O a6 8. Re1 Na5 9. Qa4 b6 10. Nd5,This is probably over-reaching and Black's play will show that soon.,True
1. c4 Nf6 2. Nc3 g6 3. g3 Bg7 4. Bg2 O-O 5. d4 d6 6. Nf3 Nc6 7. O-O a6 8. Re1 Na5 9. Qa4 b6 10. Nd5 Bd7 11. Qc2 c5,"Black had no intention of playing ...Nxd5 to allow White cxd5, securing control of c6 and removing Pc4 as a target.",False
1. c4 Nf6 2. Nc3 g6 3. g3 Bg7 4. Bg2 O-O 5. d4 d6 6. Nf3 Nc6 7. O-O a6 8. Re1 Na5 9. Qa4 b6 10. Nd5 Bd7 11. Qc2 c5 12. Nxf6+,Helping to uncover Bg7 can't be recommended.,True
1. c4 Nf6 2. Nc3 g6 3. g3 Bg7 4. Bg2 O-O 5. d4 d6 6. Nf3 Nc6 7. O-O a6 8. Re1 Na5 9. Qa4 b6 10. Nd5 Bd7 11. Qc2 c5 12. Nxf6+ Bxf6 13. Bh6 Re8 14. e3,"Around 1920 this would have seemed to be a pretty good flexible way to develop without committing to d4-d5 and without giving up on a2-a3 and b2-b4. However, the truth is that Black is targeting White's central pawns and it's not so easy for White to get away from that defensive task to do something aggressive. Occupying the center has it's down-side.",True
1. c4 Nf6 2. Nc3 g6 3. g3 Bg7 4. Bg2 O-O 5. d4 d6 6. Nf3 Nc6 7. O-O a6 8. Re1 Na5 9. Qa4 b6 10. Nd5 Bd7 11. Qc2 c5 12. Nxf6+ Bxf6 13. Bh6 Re8 14. e3 Rc8 15. d5 b5,"Black trades one way of attacking Pc4 for another; Bf6 is also more open, though White might soon evacuate the dark square diagonal altogether.",True
