moves,comment,good
1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7,"I think, this is a more flexible continuation compared to the classical 5...Qb6, for Black keeps a possibility to develop his queen on the square c7, intending to play against the pawn e5 by f7-f6.",True
1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7 6. a3 f6 7. Bd3 Qc7 8. O-O O-O-O 9. Re1 fxe5 10. dxe5 c4,"White planned a strike c3-c4, so Black radically prevents it, bearing in mind that it is difficult for a white knight to occupy the ideal square d4, because the pawn e5 is weak.",True
1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7 6. a3 f6 7. Bd3 Qc7 8. O-O O-O-O 9. Re1 fxe5 10. dxe5 c4 11. Bc2 Bc5 12. Nbd2 Nh6,"Looking closely not only to the pawn e5, but also to the square f2.",True
1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7 6. a3 f6 7. Bd3 Qc7 8. O-O O-O-O 9. Re1 fxe5 10. dxe5 c4 11. Bc2 Bc5 12. Nbd2 Nh6 13. b4 Bb6 14. h3 Nf7 15. Qe2,"White has strengthened his outpost on the square e5 and intends to drive the enemy knight from c6, in order to activate his ""runner"" on the square d4. Black needs to undertake counter-actions quickly.",True
1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7 6. a3 f6 7. Bd3 Qc7 8. O-O O-O-O 9. Re1 fxe5 10. dxe5 c4 11. Bc2 Bc5 12. Nbd2 Nh6 13. b4 Bb6 14. h3 Nf7 15. Qe2 Rdf8,Setting up an ambush - to attack the square f2,True
1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7 6. a3 f6 7. Bd3 Qc7 8. O-O O-O-O 9. Re1 fxe5 10. dxe5 c4 11. Bc2 Bc5 12. Nbd2 Nh6 13. b4 Bb6 14. h3 Nf7 15. Qe2 Rdf8 16. Kh1 g5,"After the white king has moved to the square h1, a pawn attack becomes more effective.",False
1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7 6. a3 f6 7. Bd3 Qc7 8. O-O O-O-O 9. Re1 fxe5 10. dxe5 c4 11. Bc2 Bc5 12. Nbd2 Nh6 13. b4 Bb6 14. h3 Nf7 15. Qe2 Rdf8 16. Kh1 g5 17. a4 a5 18. b5 Ne7 19. Nf1 h5 20. Nd4,"Preventing files opening: if g5-g4, then h3-h4.",False
1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7 6. a3 f6 7. Bd3 Qc7 8. O-O O-O-O 9. Re1 fxe5 10. dxe5 c4 11. Bc2 Bc5 12. Nbd2 Nh6 13. b4 Bb6 14. h3 Nf7 15. Qe2 Rdf8 16. Kh1 g5 17. a4 a5 18. b5 Ne7 19. Nf1 h5 20. Nd4 Rfg8 21. Ng3 g4 22. h4 Ng6,An important achievement of Black: now White is forced to exchange his light-square bishop.,True
1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7 6. a3 f6 7. Bd3 Qc7 8. O-O O-O-O 9. Re1 fxe5 10. dxe5 c4 11. Bc2 Bc5 12. Nbd2 Nh6 13. b4 Bb6 14. h3 Nf7 15. Qe2 Rdf8 16. Kh1 g5 17. a4 a5 18. b5 Ne7 19. Nf1 h5 20. Nd4 Rfg8 21. Ng3 g4 22. h4 Ng6 23. Bxg6 Rxg6 24. Nf1,"Threatening was 24...Qd8, and the pawn h4 is defenceless.",True
1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7 6. a3 f6 7. Bd3 Qc7 8. O-O O-O-O 9. Re1 fxe5 10. dxe5 c4 11. Bc2 Bc5 12. Nbd2 Nh6 13. b4 Bb6 14. h3 Nf7 15. Qe2 Rdf8 16. Kh1 g5 17. a4 a5 18. b5 Ne7 19. Nf1 h5 20. Nd4 Rfg8 21. Ng3 g4 22. h4 Ng6 23. Bxg6 Rxg6 24. Nf1 Qd8 25. g3 Rf8,"The position seems to be even. Pawn chains enclose all the board, making breakthroughs into an alien camp difficult. Nevertheless, Black has some possibilities to reinforce his pieces; for example, he can transmit his light-square bishop along the route d7-e8-g6 and double his rooks on the file f. Also the pawn e5 is weak, and White has to play extremely careful.",True
