moves,comment,good
1. d4 Nf6,Preventing 2. e4,True
1. d4 Nf6 2. c4,Putting pressure on d5.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6,The Queen's Indian Defense. Black moves the bishop to b7 to put pressure on the center.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3,The usual counter to the bishop on b7.,False
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O,Continuing development.,False
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2,This is a questionable move since the bishop was more powerful than the knight. The key to White's attack in this game is the power of his dark-squared bishop.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2,"With Black's dark-squared bishop gone, White plans to place a bishop on b2 exerting strong pressure along the diagonal.",True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6,Black want to develop the knight on d7 rather than on c6 where it would block the bishop on b7 and the pawn on c7.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3,The bishop is going to be well placed on b2.,False
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8,"Black wants the bishop to be protected so that after ... Ne4 the knight will not become pinned to the bishop after White moves his queen and knight. However, this is a passive place for the rook.",True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8 11. Rad1 Ne4,The knight is Black's best-placed piece.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8 11. Rad1 Ne4 12. Qe3,White would like to trade off the knight with 13. Nd2.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8 11. Rad1 Ne4 12. Qe3 f5,Now Black can meet 13. Nd2 with Ndf6.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8 11. Rad1 Ne4 12. Qe3 f5 13. d5,This limits the scope of Black's bishop and increases the scope of White's queen bishop. If 13...e5 then 14. Nh4 Nec5 15. f4 threatening 16. fxe5 Nxe5 17. Nxf5. Black cannot win a piece with 15... exf4 16. Qxf4 g5 because of 17. Qd4 threatening 18. Qxg7#.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8 11. Rad1 Ne4 12. Qe3 f5 13. d5 exd5 14. cxd5 Ndf6,Attacking the pawn on d5. It doesn't look like it can be defended.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8 11. Rad1 Ne4 12. Qe3 f5 13. d5 exd5 14. cxd5 Ndf6 15. Nh4,Black cannot capture the pawn on d5 safely. If 15... Bxd5 then 16. Bxf6 Qxf6 (or 16... Nxf6 17. Bxd5) 17. Rxd5. If 15... Nxd5 then 16. Rxd5 $1 Bxd5 17. Qd4 (Threatening Qxg7#.) 17... Qd7 18. Qxd5+ and Black's rook and pawn are no match for White's two bishops.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8 11. Rad1 Ne4 12. Qe3 f5 13. d5 exd5 14. cxd5 Ndf6 15. Nh4 Qd7 16. Bh3,"Pinning the pawn on f5 and therefore removing its ability to protect the knight on e4. If 16... Nxd5 then 17. Qxe4 fxe4 18. Bxd7 wins. If 16... Bxd5 then 17. Rxd5 Nxd5 18. Qxe4 fxe4 19. Bxd7 and although material is even, White has a winning positional advantage.",True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8 11. Rad1 Ne4 12. Qe3 f5 13. d5 exd5 14. cxd5 Ndf6 15. Nh4 Qd7 16. Bh3 g6,Black has been forced to weaken his dark squares and thus enhance the effectiveness of White's bishop on b2.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8 11. Rad1 Ne4 12. Qe3 f5 13. d5 exd5 14. cxd5 Ndf6 15. Nh4 Qd7 16. Bh3 g6 17. f3,White chases away Black's best-placed piece and prepares for an eventual e4 breaking open the position.,True
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. g3 Bb7 6. Bg2 O-O 7. O-O Bxd2 8. Qxd2 d6 9. b3 Nbd7 10. Bb2 Rb8 11. Rad1 Ne4 12. Qe3 f5 13. d5 exd5 14. cxd5 Ndf6 15. Nh4 Qd7 16. Bh3 g6 17. f3 Nc5 18. Qg5,Pinning the pawn on g6 and threatening to take the pawn on f5 with either the knight or the bishop. White also clears the way for moving a pawn to e4.,True
