moves,comment,good
1. c4,"The English Opening is known for leading to subtle positional struggles. As will be seen, this game is an exception.",False
1. c4 e5,Staking a claim to the center.,True
1. c4 e5 2. g3,Planning to place the bishop on the diagonal.,False
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6,"By unprotecting the pawn on b7, this move makes it easier for White to play b4. First, however, White must guard his c pawn.",True
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4,White's queenside attack is off to a fast start. The threat is b5 winnng the pawn on b7. After 6... Nxb4 7. Qb3 Black is in trouble.,False
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4 Qd7 7. b5 Nd8,Guarding the pawn on b7.,False
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4 Qd7 7. b5 Nd8 8. Nf3 Bg7 9. Ng5 e4,"Threatening 10... Bxc3+. However, the move opens up the game which is to White's advantage since he has the better placed pieces.",True
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4 Qd7 7. b5 Nd8 8. Nf3 Bg7 9. Ng5 e4 10. Bb2 exd3 11. Qxd3 a6 12. h4,White begins an attack on the king.,False
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4 Qd7 7. b5 Nd8 8. Nf3 Bg7 9. Ng5 e4 10. Bb2 exd3 11. Qxd3 a6 12. h4 axb5 13. cxb5 Ne7,"Black is preparing to castle; however, the kingside is almost as dangerous as the center.",True
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4 Qd7 7. b5 Nd8 8. Nf3 Bg7 9. Ng5 e4 10. Bb2 exd3 11. Qxd3 a6 12. h4 axb5 13. cxb5 Ne7 14. Qd2,White guards the bishop on b2 so that he threatens Nce4 taking control of f6.,False
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4 Qd7 7. b5 Nd8 8. Nf3 Bg7 9. Ng5 e4 10. Bb2 exd3 11. Qxd3 a6 12. h4 axb5 13. cxb5 Ne7 14. Qd2 O-O 15. h5,To remove the pawn protection from the king and open up the h file. The immediate threat is 16. hxg6 hxg6 17. Nh7 Re8 18. Ne4 and Black is in serious trouble.,True
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4 Qd7 7. b5 Nd8 8. Nf3 Bg7 9. Ng5 e4 10. Bb2 exd3 11. Qxd3 a6 12. h4 axb5 13. cxb5 Ne7 14. Qd2 O-O 15. h5 gxh5 16. Rxh5 Bf5,Guarding the pawn on h7.,False
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4 Qd7 7. b5 Nd8 8. Nf3 Bg7 9. Ng5 e4 10. Bb2 exd3 11. Qxd3 a6 12. h4 axb5 13. cxb5 Ne7 14. Qd2 O-O 15. h5 gxh5 16. Rxh5 Bf5 17. Be4,If 17... Bxe4 18. Ncxe4 h6 19. Nf6+ Bxf6 20. Bxf6 hxg5 21. Rh8#.,True
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4 Qd7 7. b5 Nd8 8. Nf3 Bg7 9. Ng5 e4 10. Bb2 exd3 11. Qxd3 a6 12. h4 axb5 13. cxb5 Ne7 14. Qd2 O-O 15. h5 gxh5 16. Rxh5 Bf5 17. Be4 Bg6 18. Rxh7,Black's bishop was his best defensive piece. Now the king cannot be defended.,True
1. c4 e5 2. g3 Nc6 3. Bg2 d6 4. Nc3 Be6 5. d3 g6 6. b4 Qd7 7. b5 Nd8 8. Nf3 Bg7 9. Ng5 e4 10. Bb2 exd3 11. Qxd3 a6 12. h4 axb5 13. cxb5 Ne7 14. Qd2 O-O 15. h5 gxh5 16. Rxh5 Bf5 17. Be4 Bg6 18. Rxh7 Bxh7 19. Bxh7+ Kh8 20. O-O-O,The threat is to bring the rook over to h1 and then move the bishop from h7. If 20... Bxc3 then 21. Qxc3+ f6 22. Qxf6+ Rxf6 23. Bxf6#.,True
