moves,comment,good
1. e4 c5,"Although Shirov has played a variety of defenses, I think he's been playing the Petroff's Defense and perhaps the Caro-Kann most recently.",False
1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5,"Neo-Sveshnikov or Lowenthal leaves d5 (and perhaps d6) weak. More common is 4...Nf6, forcing White to defend Pe4 and threatening ...d5.",True
1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6 6. N1c3,"He threatens Nc3-d5 and Nc7+, so Black must nip that idea in the bud.",True
1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6 6. N1c3 a6 7. Na3 b5,"Instead of White dominating square c4 it's Black who controls it, for the moment. Eventually piece play should dominate a position more than pawns. There is also the immediate threat of ...b4.",True
1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6 6. N1c3 a6 7. Na3 b5 8. Nd5,"White could continue with Bc1-e3-b6 and Nc7+, so Black has to react quickly.",True
1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6 6. N1c3 a6 7. Na3 b5 8. Nd5 Nce7 9. c4 Nxd5 10. exd5,This makes the pawns a bit unbalanced with White advancing on the queen-side. Aside from Pb5 Black shouldn't have much difficulty completing his development.,False
1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6 6. N1c3 a6 7. Na3 b5 8. Nd5 Nce7 9. c4 Nxd5 10. exd5 bxc4 11. Nxc4,Now White controls c4!,False
1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6 6. N1c3 a6 7. Na3 b5 8. Nd5 Nce7 9. c4 Nxd5 10. exd5 bxc4 11. Nxc4 Nf6 12. Be3 Rb8 13. Be2 Be7 14. a4,"aiming for a4-a5 and Nb6 or Bb6 to cramp Black, but making Pb2 backward! That and the slightly exposed Pd5 make White's position suspicous. Where's his offense coming from? I suppose he thinks it's necessary to use a Nb6 to defend Pd5, but ...Nf6-d7 can chase a Nb6 away, exposing Pb2. If he continues his queen-side advance then one of the pawns gives him the advantage. So, where's Black's offense come from?",True
1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6 6. N1c3 a6 7. Na3 b5 8. Nd5 Nce7 9. c4 Nxd5 10. exd5 bxc4 11. Nxc4 Nf6 12. Be3 Rb8 13. Be2 Be7 14. a4 O-O 15. O-O Bb7,The bishop is badly placed on the b-file.,True
1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6 6. N1c3 a6 7. Na3 b5 8. Nd5 Nce7 9. c4 Nxd5 10. exd5 bxc4 11. Nxc4 Nf6 12. Be3 Rb8 13. Be2 Be7 14. a4 O-O 15. O-O Bb7 16. Nb6 Nd7,"There it is! But, does it really work?",True
