moves,comment,good
1. e4 c5,"Gelfand plays openings which are ideal for an aggressive player, but he isn't a wild-eyed tactician; he's a planner and classical positional player.",False
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5,"White's aim is to open the e-file or to ""break"" Black's pawn structure. The immediate threat of e5-e6 is reminiscent of an Alekhine's Defense position. If White doesn't play e4-e5 immediately then Black might get sufficient control of e5 to keep White boxed-in on the light squares.",True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6,Black tries to keep control of e5 to prevent White from playing g2-g4 followed by Nf3-e5.,True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6 8. exd6 Bxd6,While Black gets good piece activity the poor pawn structure must make Gelfand a little nervous.,True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6 8. exd6 Bxd6 9. d3 Ne7 10. Nbd2 O-O,"Playing a Nh4 or Nd4 to add pressure to the pin on Nf3 would be desirable, but White can step out of the pin with Qd1-e1. Black has to do more, so he castles and prepares to bring more forces into play.",True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6 8. exd6 Bxd6 9. d3 Ne7 10. Nbd2 O-O 11. Ne4,"Though White needs to clear the way for Bc1 to develop it's a little odd to see him weaken Nf3 this way. Does he intend to move Bc1 and then play Ne4-d2 to re-establish the defense of Nf3, or is g2-g4 still being considered?",True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6 8. exd6 Bxd6 9. d3 Ne7 10. Nbd2 O-O 11. Ne4 Nd5 12. Re1,"White's pawn structure is quite modest, but from that his pieces might spring forward. Only the pin on Nf3 is troublesome.",True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6 8. exd6 Bxd6 9. d3 Ne7 10. Nbd2 O-O 11. Ne4 Nd5 12. Re1 Re8,"It appears Black might want to play ...e6-e5 to secure control of d4 and f4, but he might also have in mind to play ...Bd6-f8 to keep the bishop on the board.",True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6 8. exd6 Bxd6 9. d3 Ne7 10. Nbd2 O-O 11. Ne4 Nd5 12. Re1 Re8 13. Ng3,"So, this is the idea behind Nd2-e4. Black has to either retreat and give up on the pin on Nf3 or give up one of the bishops for a knight. He could trade off Bd6  (13...Bxg3 14. fxg3) or Bh5 (13...Bxf3 14. Qxf3) .",True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6 8. exd6 Bxd6 9. d3 Ne7 10. Nbd2 O-O 11. Ne4 Nd5 12. Re1 Re8 13. Ng3 Bg6,"Apparently he didn't see any immediate value to trading, so he keeps the two bishops in hopes of some future time when they'll be especially valuable.",True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6 8. exd6 Bxd6 9. d3 Ne7 10. Nbd2 O-O 11. Ne4 Nd5 12. Re1 Re8 13. Ng3 Bg6 14. Ne4 Bc7,I don't understand giving up Pc5 in this situation. What plan does Black follow which demands the bishop be at c7 rather than d6 or f8?,True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6 8. exd6 Bxd6 9. d3 Ne7 10. Nbd2 O-O 11. Ne4 Nd5 12. Re1 Re8 13. Ng3 Bg6 14. Ne4 Bc7 15. Nxc5 e5,"Black threatens to open the position, possibly with ...f7-f5, ...e5-e4, before White can complete his development.",True
1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. Bxc6+ bxc6 5. O-O Bg4 6. h3 Bh5 7. e5 e6 8. exd6 Bxd6 9. d3 Ne7 10. Nbd2 O-O 11. Ne4 Nd5 12. Re1 Re8 13. Ng3 Bg6 14. Ne4 Bc7 15. Nxc5 e5 16. a3,"White, apparently, is not terribly impressed and simply uses Pa3 to oppose Nd5 and possibly to support b2-b4, whereby Nc5 is defended and Bc1-b2 becomes available.",True
