moves,comment,good
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2,"A blasphemy for a normal player of the
time. Since the quick development of the white pieces is interrupted by the
king in the centre, Black should be automatically better. But Steinitz noted
that long-term factors could override temporary inconvenience. The white minor
pieces will gain extra tempi attacking Black's queen. White's better control
of the centre will help him to organize future attacks and also to prevent
Black's pieces from harmonious development. As it later turned out Steinitz'
Gambit was proven to be not very dangerous for Black, but only as a result of
precise and very dynamic play. Not surprisingly Steinitz' opponents, who
weren't ready to take this ugly opening seriously, couldn't resist testing his
revolutionary strategy.",True
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6,"Some players tried the sharper 5...d5
against Steinitz, but without success. In the final game of his match against
Zukertort he celebrated a victory and the attainment of the first official
title of World Champion against this variation!",False
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6 6. Nf3 Bg4 7. Bxf4 O-O-O,Here 7...f5! would underline the uncomfortable position of the White king.,True
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6 6. Nf3 Bg4 7. Bxf4 O-O-O 8. Ke3,#,False
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6 6. Nf3 Bg4 7. Bxf4 O-O-O 8. Ke3 Qh5,Black is constantly wasting time. 8...Bxf3 was better.,True
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6 6. Nf3 Bg4 7. Bxf4 O-O-O 8. Ke3 Qh5 9. Be2 Qa5,"fearing h3, Paulsen misses his last chance to play f5 to disturb
the white king:",True
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6 6. Nf3 Bg4 7. Bxf4 O-O-O 8. Ke3 Qh5 9. Be2 Qa5 10. a3,The black queen cannot find a single pleasant square on the board.,True
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6 6. Nf3 Bg4 7. Bxf4 O-O-O 8. Ke3 Qh5 9. Be2 Qa5 10. a3 Bxf3 11. Kxf3,Paulsen hoped for,True
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6 6. Nf3 Bg4 7. Bxf4 O-O-O 8. Ke3 Qh5 9. Be2 Qa5 10. a3 Bxf3 11. Kxf3 Qh5+ 12. Ke3 Qh4 13. b4,"While tenaciously chesing the black queen Steinitz prepares an attack
against his opponent's king.",False
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6 6. Nf3 Bg4 7. Bxf4 O-O-O 8. Ke3 Qh5 9. Be2 Qa5 10. a3 Bxf3 11. Kxf3 Qh5+ 12. Ke3 Qh4 13. b4 g5 14. Bg3 Qh6 15. b5 Nce7 16. Rf1 Nf6 17. Kf2 Ng6 18. Kg1,"Would you believe that the white king has already made six
moves. But the outcome of the game is clear. The disconnected black army has
nothing to counter the widespreading white attack,",False
1. e4 e5 2. Nc3 Nc6 3. f4 exf4 4. d4 Qh4+ 5. Ke2 d6 6. Nf3 Bg4 7. Bxf4 O-O-O 8. Ke3 Qh5 9. Be2 Qa5 10. a3 Bxf3 11. Kxf3 Qh5+ 12. Ke3 Qh4 13. b4 g5 14. Bg3 Qh6 15. b5 Nce7 16. Rf1 Nf6 17. Kf2 Ng6 18. Kg1 Qg7 19. Qd2 h6 20. a4 Rg8,#,True
