moves,comment,good
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5 8. Nf4 Bh7,"This is all book so
far, and this line is known to give a slight advantage to white. Development
is critical for black...better is not to ...h5 at all, but ..h6, so that the
bishop can retreat to to ..h7 safely.",True
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5 8. Nf4 Bh7 9. Nxh5 cxd4 10. Nb5 Qa5+ 11. Qd2,! Good move. 11 Bd2 Qb6 is uncomfortable for white.,False
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5 8. Nf4 Bh7 9. Nxh5 cxd4 10. Nb5 Qa5+ 11. Qd2 Bb4 12. Nxg7+ Kf8 13. c3 dxc3 14. bxc3 Bc5 15. Nh5 Be4 16. Rh3,"Excellent. Gets the rook out of danger, and puts it at an active post.",False
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5 8. Nf4 Bh7 9. Nxh5 cxd4 10. Nb5 Qa5+ 11. Qd2 Bb4 12. Nxg7+ Kf8 13. c3 dxc3 14. bxc3 Bc5 15. Nh5 Be4 16. Rh3 Nc6 17. Qg5 Bg6,?! Dubious. Black's best defense is ...Rh7,True
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5 8. Nf4 Bh7 9. Nxh5 cxd4 10. Nb5 Qa5+ 11. Qd2 Bb4 12. Nxg7+ Kf8 13. c3 dxc3 14. bxc3 Bc5 15. Nh5 Be4 16. Rh3 Nc6 17. Qg5 Bg6 18. Rf3 Bxh5,"This walks
to White's hands. ...Ke8 would offer stiffer resistance. For example 19. Nf4??
Be7 would win white's queen (or a piece).",True
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5 8. Nf4 Bh7 9. Nxh5 cxd4 10. Nb5 Qa5+ 11. Qd2 Bb4 12. Nxg7+ Kf8 13. c3 dxc3 14. bxc3 Bc5 15. Nh5 Be4 16. Rh3 Nc6 17. Qg5 Bg6 18. Rf3 Bxh5 19. gxh5 Rd8 20. Rg3,"Alert play.
Normally, one should develop first before conducting such an blunt attack, but
this move does take advantage of black's earlier missteps.",True
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5 8. Nf4 Bh7 9. Nxh5 cxd4 10. Nb5 Qa5+ 11. Qd2 Bb4 12. Nxg7+ Kf8 13. c3 dxc3 14. bxc3 Bc5 15. Nh5 Be4 16. Rh3 Nc6 17. Qg5 Bg6 18. Rf3 Bxh5 19. gxh5 Rd8 20. Rg3 Qb6 21. Rg2,"One of the few missteps by white. 21 Qg7+ Ke8 22 Rf3 would checkmate or win
massive amount of material.",True
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5 8. Nf4 Bh7 9. Nxh5 cxd4 10. Nb5 Qa5+ 11. Qd2 Bb4 12. Nxg7+ Kf8 13. c3 dxc3 14. bxc3 Bc5 15. Nh5 Be4 16. Rh3 Nc6 17. Qg5 Bg6 18. Rf3 Bxh5 19. gxh5 Rd8 20. Rg3 Qb6 21. Rg2 Bxf2+ 22. Kd1 Bg3 23. Qxg3 Ke7 24. Qg7 Nh6 25. Bxh6 Rxh6 26. Qxh6 Nxe5 27. Qg7 Nd7 28. h6 e5 29. Qg5+ Ke6 30. Rb2,"After this, black really could resign.",True
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5 8. Nf4 Bh7 9. Nxh5 cxd4 10. Nb5 Qa5+ 11. Qd2 Bb4 12. Nxg7+ Kf8 13. c3 dxc3 14. bxc3 Bc5 15. Nh5 Be4 16. Rh3 Nc6 17. Qg5 Bg6 18. Rf3 Bxh5 19. gxh5 Rd8 20. Rg3 Qb6 21. Rg2 Bxf2+ 22. Kd1 Bg3 23. Qxg3 Ke7 24. Qg7 Nh6 25. Bxh6 Rxh6 26. Qxh6 Nxe5 27. Qg7 Nd7 28. h6 e5 29. Qg5+ Ke6 30. Rb2 Rf8 31. Bh3+ f5 32. h7,"For the past
few moves, white could have won black's queen with Nd4+ if he wished.",True
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5 8. Nf4 Bh7 9. Nxh5 cxd4 10. Nb5 Qa5+ 11. Qd2 Bb4 12. Nxg7+ Kf8 13. c3 dxc3 14. bxc3 Bc5 15. Nh5 Be4 16. Rh3 Nc6 17. Qg5 Bg6 18. Rf3 Bxh5 19. gxh5 Rd8 20. Rg3 Qb6 21. Rg2 Bxf2+ 22. Kd1 Bg3 23. Qxg3 Ke7 24. Qg7 Nh6 25. Bxh6 Rxh6 26. Qxh6 Nxe5 27. Qg7 Nd7 28. h6 e5 29. Qg5+ Ke6 30. Rb2 Rf8 31. Bh3+ f5 32. h7 Kf7 33. Qxf5+ Nf6 34. Nd6+ Kg7 35. Rg2+ Kh8 36. Rg8+ Nxg8 37. hxg8=Q+ Rxg8 38. Qh5+ Kg7 39. Qg5+ Kh7 40. Bf5+ Rg6 41. Qxg6+ Kh8,"If you really don't lose much, then
for stronger opposition, I suggest going to your local chess club. Portland
has strong chess players -- I know, I've played them! Also you can play on the
internet, though for improving your slow chess I strongly recommend playing
over the board. Your style is aggressive...balance that with defence, you
should continue to do well.",False
