moves,comment,good
1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. d4 Bg7 5. Bg5 Ne4 6. Bf4,"So much for theory, as
far as my limited resources go. Though our wise database checkers may be able
to point out precedents..",True
1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. d4 Bg7 5. Bg5 Ne4 6. Bf4 Nxc3 7. bxc3 e6,"I'm not sure whether this is
the right time for Black to play this, limiting the c8 Bishop.",True
1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. d4 Bg7 5. Bg5 Ne4 6. Bf4 Nxc3 7. bxc3 e6 8. e3 O-O 9. Bd3 b6,A less quiet possibility here would be 9 ... c5 or 9 ... dxc4 followed by c5,True
1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. d4 Bg7 5. Bg5 Ne4 6. Bf4 Nxc3 7. bxc3 e6 8. e3 O-O 9. Bd3 b6 10. cxd5,"I had decided Black would not want 10 ... Qxd5 11 Bxc7 but after 11 .
.. Qc6 he does OK. My main intention was to have a position with d5 blocked,
thus making a queen side fianchetto unattractive.",True
1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. d4 Bg7 5. Bg5 Ne4 6. Bf4 Nxc3 7. bxc3 e6 8. e3 O-O 9. Bd3 b6 10. cxd5 exd5,"Black goes for
the pawn capture anyway. After all, the c8 h3 diagonal is available again.",True
1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. d4 Bg7 5. Bg5 Ne4 6. Bf4 Nxc3 7. bxc3 e6 8. e3 O-O 9. Bd3 b6 10. cxd5 exd5 11. O-O Bg4 12. h3 Be6,"The Bishop is driven back but it may still be a
sacrificial force to be reckoned with  if  there is a build up against h3.",True
1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. d4 Bg7 5. Bg5 Ne4 6. Bf4 Nxc3 7. bxc3 e6 8. e3 O-O 9. Bd3 b6 10. cxd5 exd5 11. O-O Bg4 12. h3 Be6 13. Ne5,"A probing move, eyeing c6.",True
1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. d4 Bg7 5. Bg5 Ne4 6. Bf4 Nxc3 7. bxc3 e6 8. e3 O-O 9. Bd3 b6 10. cxd5 exd5 11. O-O Bg4 12. h3 Be6 13. Ne5 f6,A response that looks weakening,True
1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. d4 Bg7 5. Bg5 Ne4 6. Bf4 Nxc3 7. bxc3 e6 8. e3 O-O 9. Bd3 b6 10. cxd5 exd5 11. O-O Bg4 12. h3 Be6 13. Ne5 f6 14. Ng4 g5,"An aggressive use of pawns in front of the King to keep me from
achieving results on the h6 square. It is surprising how well Black does with
this.",True
1. Nf3 Nf6 2. c4 g6 3. Nc3 d5 4. d4 Bg7 5. Bg5 Ne4 6. Bf4 Nxc3 7. bxc3 e6 8. e3 O-O 9. Bd3 b6 10. cxd5 exd5 11. O-O Bg4 12. h3 Be6 13. Ne5 f6 14. Ng4 g5 15. Bg3 Nc6 16. Nh2,"This was prompted by the attractive opening of the
d1 h5 diagonal in an attempt to combine Bishop and Queen against h7.",False
