moves,comment,good
1. d4,Controlling the center.,True
1. d4 d5 2. c4,The queen's gambit. If Black plays 2... dxc4 White will eventually win back the pawn.,True
1. d4 d5 2. c4 e6,The classical way to decline the gambit.,False
1. d4 d5 2. c4 e6 3. Nc3,Developing and putting pressure on d5.,True
1. d4 d5 2. c4 e6 3. Nc3 Nf6,Developing and defending d5.,False
1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5,Pinning the knight and putting more pressure on d5. Pillsbury was the first to demonstrate this is the best move.,False
1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7,Breaking the pin.,True
1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O,Getting the king out of the center.,False
1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 b6,The bishop will be developed on b7.,False
1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 b6 7. Bd3,White's pieces are actively placed.,False
1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 b6 7. Bd3 Bb7 8. cxd5,White must not delay this move or Black will play dxc4 and his bishop will be very active. The recommended move now is 8... Nxd5 followed by 9. Bxe7 Qxe7 10. Nxd5 exd5. Black avoids 10... Bxd5 because of 11. e4 and White would control the center.,True
1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 b6 7. Bd3 Bb7 8. cxd5 exd5 9. Ne5,Knights placed in center squares are very powerful.,True
1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 b6 7. Bd3 Bb7 8. cxd5 exd5 9. Ne5 Nbd7 10. f4,This provides strong support for the knight and opens the way for a kingside attack.,False
1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 b6 7. Bd3 Bb7 8. cxd5 exd5 9. Ne5 Nbd7 10. f4 c5,It is correct to try to undermine the powerful knight by attacking its defenders.,False
1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 b6 7. Bd3 Bb7 8. cxd5 exd5 9. Ne5 Nbd7 10. f4 c5 11. O-O c4,"A strategic error: Black relieves the tension in the center. Black's queenside attack is no match for White's kingside attack.""",False
