moves,comment,good
1. Nc3,"This already bodes badly for my mental state. The point is I didn't play 1. e4 because my opponent does really well with the Caro-Kann. However, this just allows him to reach a Caro anyway and only if he wants to! There were better offbeat things for this occasion.",True
1. Nc3 d5 2. e4,"I realized the problem, but the only other move is 2. d4 which I didn't like either...",True
1. Nc3 d5 2. e4 dxe4 3. Nxe4 c6,He makes no attempt to punish me and so we have a Caro after all.,True
1. Nc3 d5 2. e4 dxe4 3. Nxe4 c6 4. d4 Nd7 5. Bc4,"I was still trying to diverge from some earlier games with 5. Ng5, in which I got nothing from the opening. However the problem is that I hardly knew anything about this move.",True
1. Nc3 d5 2. e4 dxe4 3. Nxe4 c6 4. d4 Nd7 5. Bc4 Ngf6 6. Ng5 e6 7. N1f3 h6 8. Nh3 g5,"I was supposing that this knight placement wasn't so disastrous because at least 8... Bd6 9. Bf4 looks sort of promising. Sachin played more ambitiously. Actually at the same time I had two feelings. One was that black was probably taking over the initiative and I shouldn't be so delighted. The other was that, well, at least this was not going to resemble our last game where I was desperately trying to find a way to unbalance things to create winning chances. It is definitely possible that black can overplay or underplay his hand now, and the weak kingside will come back to haunt him.",True
1. Nc3 d5 2. e4 dxe4 3. Nxe4 c6 4. d4 Nd7 5. Bc4 Ngf6 6. Ng5 e6 7. N1f3 h6 8. Nh3 g5 9. Nhg1,The knight's journey has already been quite remarkable!,False
1. Nc3 d5 2. e4 dxe4 3. Nxe4 c6 4. d4 Nd7 5. Bc4 Ngf6 6. Ng5 e6 7. N1f3 h6 8. Nh3 g5 9. Nhg1 Bd6 10. Ne2 b6 11. Qd3,"I basically intended to play Be3 and castle queenside, but also hoped that he would spend some time and energy worrying about 12. Bxe6. In fact he played the next two moves instantly, which turned out to be OK but seems a bit risky... I mean it can't be that obvious that Bxe6 doesn't work, can it?",True
1. Nc3 d5 2. e4 dxe4 3. Nxe4 c6 4. d4 Nd7 5. Bc4 Ngf6 6. Ng5 e6 7. N1f3 h6 8. Nh3 g5 9. Nhg1 Bd6 10. Ne2 b6 11. Qd3 Bb7 12. Be3 Qc7 13. O-O-O O-O-O 14. Rhe1 Nd5 15. Nc3,"This game was played at active time controls (G/30) and so I don't feel too bad that I failed to spot the problem with this move, which is not totally obvious. Nonetheless, 15. Kb1 is better.",True
1. Nc3 d5 2. e4 dxe4 3. Nxe4 c6 4. d4 Nd7 5. Bc4 Ngf6 6. Ng5 e6 7. N1f3 h6 8. Nh3 g5 9. Nhg1 Bd6 10. Ne2 b6 11. Qd3 Bb7 12. Be3 Qc7 13. O-O-O O-O-O 14. Rhe1 Nd5 15. Nc3 Nf4,This is excellent if followed up right.,False
1. Nc3 d5 2. e4 dxe4 3. Nxe4 c6 4. d4 Nd7 5. Bc4 Ngf6 6. Ng5 e6 7. N1f3 h6 8. Nh3 g5 9. Nhg1 Bd6 10. Ne2 b6 11. Qd3 Bb7 12. Be3 Qc7 13. O-O-O O-O-O 14. Rhe1 Nd5 15. Nc3 Nf4 16. Bxf4 Bxf4+ 17. Kb1 Bd6 18. Qe2 Rhf8 19. Ne5 Nf6 20. Rd3,"This is a bit clumsy, as the rook becomes exposed to all sorts of tactics from black's bishops. 20. Qf3 was more reasonable.",True
1. Nc3 d5 2. e4 dxe4 3. Nxe4 c6 4. d4 Nd7 5. Bc4 Ngf6 6. Ng5 e6 7. N1f3 h6 8. Nh3 g5 9. Nhg1 Bd6 10. Ne2 b6 11. Qd3 Bb7 12. Be3 Qc7 13. O-O-O O-O-O 14. Rhe1 Nd5 15. Nc3 Nf4 16. Bxf4 Bxf4+ 17. Kb1 Bd6 18. Qe2 Rhf8 19. Ne5 Nf6 20. Rd3 Nd5 21. Rf3 Nf4 22. Qf1 Kb8,"This move is directed against g3, Nxf7, and Bxe6+ in some permutation.",True
