moves,comment,good
1. e4,"C57: Two Knights: Wilkes-Barre/Traxler and 4 Ng5 d5 5 exd5, unusual Black 5th moves",True
1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5,"If black play s the immediate 5... Nxd5?, then white can crush black's position with 6. Nxf7! Typical play might look like this: 6... Kxf7 7. Qf3+ Ke6 8. Nc3 Ncb4 9. Qe4 c6 10. a3 Na6 11. f4! Nac7 12. fxe5 Ke7 13. d4 Ke8 14. O-O.",True
1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5,The Ulvestad Variation.,False
1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5 6. Bf1,"The odd looking retreat of this Bishop is designed to prevent Qxg2 after 6... Qxd5 7. Nc3. Other alternatives give black a good game. For example, 6. Bb3 Nd4 7. d6?! Nxb3 8. dxc7 Qxc7 9. axb3 abandons the center to black's very active play for only a pawn. Also, 6. Bxb5 Qxd5 7. Nc3 Qxg2 8. Qf3 Qxf3 9. Nxf3 Bd7 is OK for black.",True
1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5 6. Bf1 Nd4,"A new move ! The book line is 6... Qxd5 Nc3 7. Qd6 (7. Qc5?! leaves the Queen too exposed). Black can also play 6... h6 which drops a pawn for active play. 6... h6 7. Nxf7 Kxf7 8. dxc6 Bc5 (Kirilov - Shebenyuk, coor. 1985.",True
1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5 6. Bf1 Nd4 7. c3 Nxd5 8. Ne4 Qh4,Black's pieces swarm around white. Now if 9. d3 then 9... Bg4 10. Qd2 entombs many of white's pieces.,True
1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5 6. Bf1 Nd4 7. c3 Nxd5 8. Ne4 Qh4 9. Ng3 Bg4 10. f3,How should black respond with two pieces hanging? Attack of course!,False
1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5 6. Bf1 Nd4 7. c3 Nxd5 8. Ne4 Qh4 9. Ng3 Bg4 10. f3 e4 11. cxd4 Bd6,Black sacrifices material until it hurts. Play is now razor sharp on the king side.,True
1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5 6. Bf1 Nd4 7. c3 Nxd5 8. Ne4 Qh4 9. Ng3 Bg4 10. f3 e4 11. cxd4 Bd6 12. Bxb5+ Kd8 13. O-O exf3,White is a piece up with no peace. How should white respond to black's threat of 14... fxg2 attacking both white's Rook and Queen? The natural 14. gxf3 is refuted by 14... Bxg3 15. hxg3 Qxg3+ 16. Kh1 Nf4 17. Qe2 (forced) Nxe2 winning.,True
1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 b5 6. Bf1 Nd4 7. c3 Nxd5 8. Ne4 Qh4 9. Ng3 Bg4 10. f3 e4 11. cxd4 Bd6 12. Bxb5+ Kd8 13. O-O exf3 14. Rxf3,"This may be the losing move. After 14. Qe1!, black will find it hard to justify his material sacrifice.",True
