moves,comment,good
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Ba6 8. e3 d6 9. Bd3 Nbd7 10. Nf3 c5 11. O-O Rc8 12. Qb3,Recommended in 'Beating the Indian Defences'.,False
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Ba6 8. e3 d6 9. Bd3 Nbd7 10. Nf3 c5 11. O-O Rc8 12. Qb3 h6 13. Bh4 Bb7 14. Nd2 cxd4 15. exd4 e5 16. Bf5,"Its always very
tempting to set up raking Bishops like this. Here Black is coerced into
playing his Rook to an awkward square to avoid White breaching the Black
Kingside defences by Bxd7 followed by Bxf6.",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Ba6 8. e3 d6 9. Bd3 Nbd7 10. Nf3 c5 11. O-O Rc8 12. Qb3 h6 13. Bh4 Bb7 14. Nd2 cxd4 15. exd4 e5 16. Bf5 Rc7 17. dxe5 dxe5 18. Rad1 Qa8 19. f3 Re8 20. Rfe1 g6 21. Bb1 Re6 22. Qe3,"Hitting the h6 pawn, but mainly to get out of the way of the b pawn.",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Ba6 8. e3 d6 9. Bd3 Nbd7 10. Nf3 c5 11. O-O Rc8 12. Qb3 h6 13. Bh4 Bb7 14. Nd2 cxd4 15. exd4 e5 16. Bf5 Rc7 17. dxe5 dxe5 18. Rad1 Qa8 19. f3 Re8 20. Rfe1 g6 21. Bb1 Re6 22. Qe3 Qf8 23. b4 a5 24. Qb3 axb4 25. axb4 Kg7 26. Bf2,"The Bishop has done its job on g5 and h4. From f2
it attacks the weak Black pawn onb6, ensuring that Black will need to keep a
protective eye on it constantly. If Black covers the weakness by moving the
pawn forward, he allows a vaery big passed pawn on c5.",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Ba6 8. e3 d6 9. Bd3 Nbd7 10. Nf3 c5 11. O-O Rc8 12. Qb3 h6 13. Bh4 Bb7 14. Nd2 cxd4 15. exd4 e5 16. Bf5 Rc7 17. dxe5 dxe5 18. Rad1 Qa8 19. f3 Re8 20. Rfe1 g6 21. Bb1 Re6 22. Qe3 Qf8 23. b4 a5 24. Qb3 axb4 25. axb4 Kg7 26. Bf2 Qe7 27. Be3 Ne8 28. Bd3,"Overprotecting the c pawn to allow the Queen freedom of movement. Ne4 was the
main alternative I considered.",False
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Ba6 8. e3 d6 9. Bd3 Nbd7 10. Nf3 c5 11. O-O Rc8 12. Qb3 h6 13. Bh4 Bb7 14. Nd2 cxd4 15. exd4 e5 16. Bf5 Rc7 17. dxe5 dxe5 18. Rad1 Qa8 19. f3 Re8 20. Rfe1 g6 21. Bb1 Re6 22. Qe3 Qf8 23. b4 a5 24. Qb3 axb4 25. axb4 Kg7 26. Bf2 Qe7 27. Be3 Ne8 28. Bd3 Nd6 29. Qa3 Qh4 30. Ra1 Re8 31. Bf2 Qg5 32. Qb2,"Pinning the e pawn and preparing to embarrass the Black
Queen. Also, there is a possible swap of Rooks coming up on the a file, and
White wants to initiate it so as to keep a Rook on e1. So the White Queen
comes off the a file.",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Ba6 8. e3 d6 9. Bd3 Nbd7 10. Nf3 c5 11. O-O Rc8 12. Qb3 h6 13. Bh4 Bb7 14. Nd2 cxd4 15. exd4 e5 16. Bf5 Rc7 17. dxe5 dxe5 18. Rad1 Qa8 19. f3 Re8 20. Rfe1 g6 21. Bb1 Re6 22. Qe3 Qf8 23. b4 a5 24. Qb3 axb4 25. axb4 Kg7 26. Bf2 Qe7 27. Be3 Ne8 28. Bd3 Nd6 29. Qa3 Qh4 30. Ra1 Re8 31. Bf2 Qg5 32. Qb2 Ra8 33. Rxa8 Bxa8 34. Bg3,"I like this one, the principle idea behind
White's 32nd. The idea is to force Black to defend his e pawn with f6, thereby
blocking in his own Queen, which White now keeps under constant threat.",True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Ba6 8. e3 d6 9. Bd3 Nbd7 10. Nf3 c5 11. O-O Rc8 12. Qb3 h6 13. Bh4 Bb7 14. Nd2 cxd4 15. exd4 e5 16. Bf5 Rc7 17. dxe5 dxe5 18. Rad1 Qa8 19. f3 Re8 20. Rfe1 g6 21. Bb1 Re6 22. Qe3 Qf8 23. b4 a5 24. Qb3 axb4 25. axb4 Kg7 26. Bf2 Qe7 27. Be3 Ne8 28. Bd3 Nd6 29. Qa3 Qh4 30. Ra1 Re8 31. Bf2 Qg5 32. Qb2 Ra8 33. Rxa8 Bxa8 34. Bg3 f6 35. Bf2,Back to harassing the pawn on b6.,True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Ba6 8. e3 d6 9. Bd3 Nbd7 10. Nf3 c5 11. O-O Rc8 12. Qb3 h6 13. Bh4 Bb7 14. Nd2 cxd4 15. exd4 e5 16. Bf5 Rc7 17. dxe5 dxe5 18. Rad1 Qa8 19. f3 Re8 20. Rfe1 g6 21. Bb1 Re6 22. Qe3 Qf8 23. b4 a5 24. Qb3 axb4 25. axb4 Kg7 26. Bf2 Qe7 27. Be3 Ne8 28. Bd3 Nd6 29. Qa3 Qh4 30. Ra1 Re8 31. Bf2 Qg5 32. Qb2 Ra8 33. Rxa8 Bxa8 34. Bg3 f6 35. Bf2 Nf5 36. Ne4 Bxe4,And White reaps the first reward of his strategy; the two Bishops.,True
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Ba6 8. e3 d6 9. Bd3 Nbd7 10. Nf3 c5 11. O-O Rc8 12. Qb3 h6 13. Bh4 Bb7 14. Nd2 cxd4 15. exd4 e5 16. Bf5 Rc7 17. dxe5 dxe5 18. Rad1 Qa8 19. f3 Re8 20. Rfe1 g6 21. Bb1 Re6 22. Qe3 Qf8 23. b4 a5 24. Qb3 axb4 25. axb4 Kg7 26. Bf2 Qe7 27. Be3 Ne8 28. Bd3 Nd6 29. Qa3 Qh4 30. Ra1 Re8 31. Bf2 Qg5 32. Qb2 Ra8 33. Rxa8 Bxa8 34. Bg3 f6 35. Bf2 Nf5 36. Ne4 Bxe4 37. Rxe4 h5,Creating a retreat for the Queen.,True
