moves,comment,good
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8,"This alternative to 7...g6 seems to be more reliable for Black, despite the unavailability of castling.",True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3,"The same idea as the previous game. With the pawn sacrifice White can achieve a significant initiative. After 8.Nge2 c5 9.0-0-0 Nxc3 10.Nxc3 Nc6 11.Nb1 c4, Black got the superior position in the old game Spielmann-Vidmar, Vienna 1907. Forget about the c3-pawn - the Chess Terrorist understands the advantages in development and the quick preparation of an attack.",True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6,"An interesting concept aimed at exchanging off one of White's strong bishops with Bc8-a6. Hort has played 10...c5 against me but did not equalize after 11.dxc5 Qa5? 12.Bd2 Qa4 13.Qb4! Qxb4 14.axb4 with a winning position for White (Shamkovich-Hort, Marianske Lasne 1965). However the up-to-date recommendation of 11...Nc6 12.Nf3 f5! is an improvement. More promising for White is likely 12.Qf4 f5 13.h4.",True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3,Threatening 13.Rg3 g6 14.Bxg6 winning.,True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5,"12...Bxd3 is met strongly by 13.cxd3 Nd7 14.h5 (Idea 15.Rg3). However, after the text, the g5-square becomes weak and serves as a nice outpost for the White pieces.",True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3,White now threatens 15.Bxg6 (and also Nh3-g5). Therefore Black's reply is practically forced.,True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3 Kg8 15. Nh3 Bxd3 16. cxd3 Na6,16...Nd7 fails to 17.Rc1.,True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3 Kg8 15. Nh3 Bxd3 16. cxd3 Na6 17. Qg3,Liberating the g5-square for the bishop.,True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3 Kg8 15. Nh3 Bxd3 16. cxd3 Na6 17. Qg3 c5,Beginning a sharp counterattack.,True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3 Kg8 15. Nh3 Bxd3 16. cxd3 Na6 17. Qg3 c5 18. Bg5 Qe8,If 18...Qf8 19.Nf4 intending both 20.Nxe6 and 20.Ng6.,True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3 Kg8 15. Nh3 Bxd3 16. cxd3 Na6 17. Qg3 c5 18. Bg5 Qe8 19. Bf6 Qf8 20. Qg5 Nb5,"A tense and uncompromising position has been reached. If only Black can repulse White's basic threats, he can look forward to success.",False
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3 Kg8 15. Nh3 Bxd3 16. cxd3 Na6 17. Qg3 c5 18. Bg5 Qe8 19. Bf6 Qf8 20. Qg5 Nb5 21. Rg3 Rh7 22. Nf4 Nxd4,The Black knight reenters the fray. Now White's attack is difficult.,True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3 Kg8 15. Nh3 Bxd3 16. cxd3 Na6 17. Qg3 c5 18. Bg5 Qe8 19. Bf6 Qf8 20. Qg5 Nb5 21. Rg3 Rh7 22. Nf4 Nxd4 23. Be7,"Not 23.Nxh5 g6! and now either 24.Be7 Rxh5, or 24.Nf4 Qh6 are winning for Black.",True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3 Kg8 15. Nh3 Bxd3 16. cxd3 Na6 17. Qg3 c5 18. Bg5 Qe8 19. Bf6 Qf8 20. Qg5 Nb5 21. Rg3 Rh7 22. Nf4 Nxd4 23. Be7 f6,My opponent once again finds the best defense. 23...Qe8 loses to 24.Nxh5 (Threat 25.Nf6+) 24...Kh8 25.Nxg7 and wins.,True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3 Kg8 15. Nh3 Bxd3 16. cxd3 Na6 17. Qg3 c5 18. Bg5 Qe8 19. Bf6 Qf8 20. Qg5 Nb5 21. Rg3 Rh7 22. Nf4 Nxd4 23. Be7 f6 24. exf6,The alternative 24.Bxf6 is weaker because of 24...Nf5!,True
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3 Ne4 7. Qg4 Kf8 8. a3 Bxc3+ 9. bxc3 Nxc3 10. Bd3 b6 11. h4 Ba6 12. Rh3 h5 13. Qf4 Qe7 14. Rf3 Kg8 15. Nh3 Bxd3 16. cxd3 Na6 17. Qg3 c5 18. Bg5 Qe8 19. Bf6 Qf8 20. Qg5 Nb5 21. Rg3 Rh7 22. Nf4 Nxd4 23. Be7 f6 24. exf6 Qf7 25. Ng6,With the new threat of 26.Ne5.,False
