moves,comment,good
1. e4,Controlling the center and preparing to develop the bishop on f1.,False
1. e4 e5 2. Nf3,Developing a piece and attacking the pawn on e5.,False
1. e4 e5 2. Nf3 Nc6,Developing and protecting the pawn.,False
1. e4 e5 2. Nf3 Nc6 3. Bb5,The Ruy Lopez. The defender of the pawn is attacked.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,This gives Black the freedom to play b5 when needed. White cannot now win a pawn with 4. Bxc6 d7xc6 5. Nxe5 because of 5... Qd4 attacking the knight and e pawn.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6,Attacking the pawn on e4.,False
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O,"5... Nxe5 is a playable move, but Black should not strive to hold on to the pawn. After 6. d4 b5 7. Bb3 Black should play 7... d5 giving back the pawn rather than 7... exd4 which is refuted by 8. Re1.",True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7,"With the e file blocked, Nxe4 is now a threat.",True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1,Guards the pawn. Now White threatens to win a pawn with 7. Bxc6 d7xc6 8. Nxe5.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O,More usual is 7... d6. Black is planning to play the Marshall gambit if White plays 8. c3. The main variation is: 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 and Black has continuing pressure for the pawn.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4,White prefers to keep the initiative on his side. The threat is 9. axb5 and Black cannot play 9... axb5 becaue of 10. Rxa8.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7,Protecting the rook.,False
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7,The knight is moving to c5.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3,Supporting the center and providing an escape hole for the bishop.,False
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5,Attacking the pawn on d3.,False
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5,If 12... Nxb3 then 13. Qxb3 axb5 14. Rxa8 Bxa8 15. Qxb5 winning a pawn.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2,"Although the bishop looks passive, WhIte will play b4 to chase away the knight and then return the bishop to b3. White is threatening d4 giving him a strong center.",False
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6,Prevents d4.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1,The knight is headed for d5 or f5 via e3.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6,Black does not want the knight on f5!,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3,The bishop is active again.,False
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4,"White plans to weaken Black's kingside by trading off kingside pawns. This move would be weak if Black could open up the center with pawn exchanges, but he cannot.",True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5,"White hopes to remove Black's protective shield of pawns. If Black plays 20... gxh5 then White could continue with 21. g3 threatening 22. Nh4 23. Qxh5, 24. Nf5 26. Kg2 and 27. Rh1 Black would have counterplay and the position would be very complicated.",True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5,"Although this avoids exchanging pawns, it leaves Black with weak squares, especially f5.",True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3,White wastes no time moving his knight to f5.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4,Attacking the pawn on h5.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4 23. g3,White is not phased by the attack on the pawn.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4 23. g3 Nxh5 24. Nf5 Bxf5,The knight was too threatening to leave on f5.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4 23. g3 Nxh5 24. Nf5 Bxf5 25. exf5,If Black tries to protect the pawn on g5 with 25... h6 then 26. Nxg5 hxg5 27. Qxh5ch,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4 23. g3 Nxh5 24. Nf5 Bxf5 25. exf5 Qd7 26. Bxg5,If Black answers with 26... Qxf5 then 27 Bd5 is very strong. The knight on c6 would be forced to move out of play and White would have an unstoppable attack against the Black king after 28. Kg2 and 29. Rh1.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4 23. g3 Nxh5 24. Nf5 Bxf5 25. exf5 Qd7 26. Bxg5 h6,Either 27... Bf6 or 27... Nf6 may have been better.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4 23. g3 Nxh5 24. Nf5 Bxf5 25. exf5 Qd7 26. Bxg5 h6 27. Nh4,If 27... hxg5 then 28. Qxh5+ Kg8 29. Qxg5 winning easily.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4 23. g3 Nxh5 24. Nf5 Bxf5 25. exf5 Qd7 26. Bxg5 h6 27. Nh4 Nf6 28. Bxf6 Bxf6 29. Qh5 Kh7 30. Ng2,The knight is going to g4 via e3.,False
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4 23. g3 Nxh5 24. Nf5 Bxf5 25. exf5 Qd7 26. Bxg5 h6 27. Nh4 Nf6 28. Bxf6 Bxf6 29. Qh5 Kh7 30. Ng2 Ne7,Bringing the knight to g8 to defend the pawn on h6.,False
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4 23. g3 Nxh5 24. Nf5 Bxf5 25. exf5 Qd7 26. Bxg5 h6 27. Nh4 Nf6 28. Bxf6 Bxf6 29. Qh5 Kh7 30. Ng2 Ne7 31. Ne3 Ng8 32. d4 exd4 33. cxd4,White is offering a pawn. Black should play either 33... Kg7 or 33... Bg5 instead of taking it.,True
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4 Bb7 9. d3 d6 10. Nbd2 Nd7 11. c3 Nc5 12. axb5 axb5 13. Rxa8 Bxa8 14. Bc2 Bf6 15. b4 Ne6 16. Nf1 Bb7 17. Ne3 g6 18. Bb3 Bg7 19. h4 Bc8 20. h5 Kh8 21. Nd5 g5 22. Ne3 Nf4 23. g3 Nxh5 24. Nf5 Bxf5 25. exf5 Qd7 26. Bxg5 h6 27. Nh4 Nf6 28. Bxf6 Bxf6 29. Qh5 Kh7 30. Ng2 Ne7 31. Ne3 Ng8 32. d4 exd4 33. cxd4 Bxd4,Black's position will now deteriorate quickly.,True
